"","id","lvl","qualification","autonomy","subdiv_regulations","company_regulations","direct_juniors","func_juniors","income_influence","error_cost"
"2022","таб_1654781","Сотрудник",1,1,1,1,1,1,2,1
"2023","таб_1749313","Менеджер",5,3,1,1,1,1,3,2
"2024","таб_7517231","Сотрудник",2,2,1,1,1,2,2,2
"2025","таб_544807","Сотрудник",3,2,1,1,1,1,1,1
"2026","таб_6575835","Сотрудник",2,2,1,1,1,1,2,1
"2027","таб_7061148","Менеджер",4,1,2,1,2,1,2,2
"2028","таб_7153122","Сотрудник",2,2,1,1,1,1,2,2
"2029","таб_2553747","Менеджер",5,3,1,1,1,2,3,2
"2030","таб_9913061","Сотрудник",4,2,1,1,1,1,2,2
"2031","таб_4015466","Сотрудник",1,2,1,1,1,1,1,1
"2032","таб_2211130","Сотрудник",2,2,1,1,1,1,2,2
"2033","таб_151769","Менеджер",4,2,2,1,3,1,1,1
"2034","таб_7227597","Сотрудник",2,1,1,1,1,1,1,1
"2035","таб_4702956","Менеджер",4,2,2,1,2,1,3,2
"2036","таб_1915235","Сотрудник",1,1,1,1,1,1,1,1
"2037","таб_6059344","Сотрудник",3,2,1,1,1,1,1,1
"2038","таб_7717414","Сотрудник",4,2,1,1,1,1,1,1
"2039","таб_6952579","Сотрудник",2,1,1,1,1,1,2,2
"2040","таб_7280940","Сотрудник",4,3,1,1,1,1,1,1
"2041","таб_9329128","Сотрудник",2,1,1,1,1,1,2,2
"2042","таб_2309092","Менеджер",4,2,1,1,1,1,2,2
"2043","таб_1970605","Сотрудник",2,2,1,1,1,1,2,2
"2044","таб_952565","Менеджер",4,2,2,1,2,4,3,3
"2045","таб_4408245","Менеджер",5,4,2,3,2,1,1,4
"2046","таб_1415118","Сотрудник",2,2,1,1,1,1,1,1
"2047","таб_8094816","Сотрудник",1,1,1,1,1,1,1,1
"2048","таб_1786030","Менеджер",2,2,2,1,2,1,2,2
"2049","таб_3480879","Сотрудник",1,1,1,1,1,1,2,1
"2050","таб_2534776","Сотрудник",3,2,2,1,1,1,1,2
"2051","таб_5772501","Сотрудник",2,2,1,1,1,1,2,2
"2052","таб_362287","Сотрудник",2,1,1,1,1,1,1,1
"2053","таб_5753401","Сотрудник",1,1,1,1,1,1,2,1
"2054","таб_8504193","Сотрудник",5,3,2,1,1,1,1,3
"2055","таб_5374144","Сотрудник",5,2,1,1,1,1,2,3
"2056","таб_1919981","Менеджер",2,2,2,1,2,1,2,2
"2057","таб_4564298","Менеджер",4,2,2,1,2,3,3,2
"2058","таб_7005026","Менеджер",2,3,2,1,2,2,3,3
"2059","таб_2149715","Сотрудник",2,2,1,1,1,1,2,2
"2060","таб_1266691","Сотрудник",1,1,1,1,1,1,1,1
"2061","таб_4967701","Сотрудник",2,1,1,1,1,1,1,2
"2062","таб_3657712","Менеджер",4,2,2,1,2,3,3,2
"2063","таб_9555040","Менеджер",5,3,2,2,1,2,2,2
"2064","таб_3566740","Сотрудник",4,2,2,2,1,1,1,1
"2065","таб_4450014","Сотрудник",4,3,1,1,1,1,1,1
"2066","таб_506337","Сотрудник",4,2,1,1,1,1,1,2
"2067","таб_1998559","Сотрудник",4,2,1,1,1,1,1,1
"2068","таб_4510644","Сотрудник",2,2,1,1,1,1,2,2
"2069","таб_8680862","Менеджер",4,2,2,1,2,3,3,2
"2070","таб_4299098","Менеджер",4,2,2,1,3,1,1,1
"2071","таб_6423118","Сотрудник",4,2,1,1,1,1,1,1
"2072","таб_1205016","Менеджер",2,3,2,1,2,2,3,3
"2073","таб_1829016","Сотрудник",3,2,1,1,1,1,1,1
"2074","таб_4730118","Сотрудник",4,2,2,1,1,1,1,2
"2075","таб_4855062","Менеджер",5,3,2,1,1,2,1,1
"2076","таб_4869212","Сотрудник",2,2,1,1,1,1,1,1
"2077","таб_369352","Сотрудник",2,2,1,1,1,1,1,1
"2078","таб_9232479","Сотрудник",4,3,1,1,1,1,1,1
"2079","таб_3096254","Сотрудник",2,2,1,1,1,1,1,1
"2080","таб_287543","Менеджер",5,3,2,3,3,2,4,2
"2081","таб_22679","Менеджер",4,2,2,1,2,4,3,3
"2082","таб_871234","Сотрудник",2,2,1,1,1,1,2,2
"2083","таб_9236296","Сотрудник",2,2,1,1,1,1,2,2
"2084","таб_2122661","Сотрудник",2,2,1,1,1,1,2,2
"2085","таб_2512289","Сотрудник",2,2,1,1,1,1,2,2
"2086","таб_9948794","Менеджер",4,4,2,3,1,1,1,1
"2087","таб_6210989","Менеджер",4,2,2,1,2,3,3,2
"2088","таб_9733962","Сотрудник",2,2,1,1,1,1,2,2
"2089","таб_1817999","Сотрудник",2,1,1,1,1,1,2,2
"2090","таб_1500841","Сотрудник",2,2,1,1,1,1,2,2
"2091","таб_9791667","Сотрудник",2,1,1,1,1,1,2,2
"2092","таб_6194027","Сотрудник",2,2,1,1,1,2,2,2
"2093","таб_9494941","Сотрудник",2,2,1,1,1,1,2,2
"2094","таб_5963502","Сотрудник",2,1,1,1,1,1,1,1
"2095","таб_2109614","Сотрудник",1,1,1,1,1,1,1,1
"2096","таб_7884627","Сотрудник",2,2,1,1,1,1,2,2
"2097","таб_7280985","Менеджер",5,3,2,1,2,1,4,2
"2098","таб_3062487","Сотрудник",4,3,1,1,1,1,1,1
"2099","таб_5079235","Менеджер",4,2,2,1,2,3,3,2
"2100","таб_3513322","Сотрудник",1,2,1,1,1,1,1,1
"2101","таб_7081142","Сотрудник",2,1,1,1,1,1,1,1
"2102","таб_9786061","Менеджер",4,3,2,1,3,1,3,2
"2103","таб_5517818","Сотрудник",2,2,1,1,1,1,2,2
"2104","таб_3742334","Сотрудник",2,2,1,1,1,2,2,2
"2105","таб_6351354","Сотрудник",1,1,1,1,1,1,1,1
"2106","таб_666107","Сотрудник",4,2,1,1,1,1,2,2
"2107","таб_3127358","Сотрудник",4,2,1,1,1,1,2,2
"2108","таб_5003831","Сотрудник",4,3,1,1,1,1,1,1
"2109","таб_939990","Сотрудник",2,2,1,1,1,1,2,2
"2110","таб_7165933","Сотрудник",2,2,1,1,1,1,2,2
"2111","таб_9406980","Сотрудник",1,1,1,1,1,1,1,1
"2112","таб_6493526","Сотрудник",1,1,1,1,1,1,2,1
"2113","таб_790333","Менеджер",5,3,2,2,1,2,1,3
"2114","таб_191408","Менеджер",4,2,2,1,2,4,3,3
"2115","таб_5803663","Сотрудник",2,2,1,1,1,1,2,2
"2116","таб_2226393","Менеджер",4,2,2,1,2,3,3,2
"2117","таб_4659523","Менеджер",4,1,2,1,2,1,2,2
"2118","таб_4970840","Сотрудник",2,2,1,1,1,1,2,2
"2119","таб_3456544","Сотрудник",2,2,1,1,1,1,2,2
"2120","таб_3540179","Менеджер",4,2,2,1,2,3,3,2
"2121","таб_8295858","Сотрудник",4,2,2,3,1,2,1,1
"2122","таб_9186968","Сотрудник",1,1,1,1,1,1,2,1
"2123","таб_9327488","Менеджер",4,2,1,1,1,1,2,2
"2124","таб_3837035","Сотрудник",3,2,1,1,1,1,1,1
"2125","таб_3605297","Менеджер",4,2,2,1,2,2,3,2
"2126","таб_1428062","Сотрудник",5,3,1,1,1,1,1,4
"2127","таб_7313028","Сотрудник",2,1,1,1,1,1,1,1
"2128","таб_6001178","Менеджер",5,2,1,1,1,1,2,3
"2129","таб_9512000","Сотрудник",2,1,1,1,1,1,1,1
"2130","таб_2506118","Сотрудник",1,1,1,1,1,1,2,1
"2131","таб_8549575","Сотрудник",1,1,1,1,1,1,1,1
"2132","таб_3135553","Сотрудник",4,2,1,1,1,1,1,1
"2133","таб_4386206","Менеджер",4,2,2,1,2,3,3,2
"2134","таб_3593719","Сотрудник",4,2,1,1,1,1,1,1
"2135","таб_5129047","Сотрудник",2,2,1,1,1,1,2,1
"2136","таб_4390239","Сотрудник",2,2,1,1,1,1,2,2
"2137","таб_8683664","Сотрудник",2,2,1,1,1,1,2,2
"2138","таб_861649","Сотрудник",2,1,1,1,1,1,2,2
"2139","таб_9819637","Сотрудник",1,1,1,1,1,1,1,1
"2140","таб_8778749","Сотрудник",4,2,1,1,1,1,1,2
"2141","таб_1659734","Сотрудник",4,2,1,1,1,1,1,2
"2142","таб_7072069","Сотрудник",1,1,1,1,1,1,2,1
"2143","таб_9268013","Сотрудник",2,1,1,1,1,1,2,2
"2144","таб_7141417","Сотрудник",4,2,2,1,1,1,1,2
"2145","таб_9556564","Сотрудник",2,1,1,1,1,1,1,1
"2146","таб_686086","Сотрудник",5,2,2,2,1,1,1,2
"2147","таб_1693784","Сотрудник",2,2,1,1,1,1,1,1
"2148","таб_8278018","Сотрудник",2,2,1,1,1,1,2,2
"2149","таб_8662327","Сотрудник",3,1,1,1,1,1,1,1
"2150","таб_934708","Сотрудник",3,1,1,1,1,1,1,1
"2151","таб_5485113","Сотрудник",2,2,1,1,1,1,2,2
"2152","таб_8957221","Сотрудник",4,3,1,1,1,1,1,1
"2153","таб_5694711","Сотрудник",2,2,1,1,1,1,2,1
"2154","таб_5777344","Сотрудник",1,1,1,1,1,1,1,1
"2155","таб_6477905","Сотрудник",2,1,1,1,1,1,2,2
"2156","таб_5995295","Менеджер",5,3,2,1,3,1,4,2
"2157","таб_4194442","Сотрудник",2,2,1,1,1,2,2,2
"2158","таб_2666283","Сотрудник",1,1,1,1,1,1,2,1
"2159","таб_2122980","Сотрудник",3,2,1,1,1,1,1,2
"2160","таб_1937001","Сотрудник",2,2,1,1,1,1,2,2
"2161","таб_3299710","Сотрудник",5,3,1,1,1,1,1,2
"2162","таб_2749237","Сотрудник",4,2,1,1,1,1,2,2
"2163","таб_5768710","Сотрудник",2,1,1,1,1,1,1,1
"2164","таб_3109477","Сотрудник",1,1,1,1,1,1,2,1
"2165","таб_873017","Менеджер",4,2,2,1,2,3,3,2
"2166","таб_2336468","Сотрудник",2,2,1,1,1,1,2,2
"2167","таб_162050","Сотрудник",2,1,1,1,1,1,1,1
"2168","таб_5145447","Менеджер",4,2,2,1,2,1,3,2
"2169","таб_3087741","Сотрудник",2,2,1,1,1,1,2,1
"2170","таб_1535659","Сотрудник",2,2,1,1,1,1,2,2
"2171","таб_3956267","Сотрудник",2,1,1,1,1,1,2,2
"2172","таб_8358076","Сотрудник",1,1,1,1,1,1,2,1
"2173","таб_4217207","Менеджер",4,3,2,1,2,4,3,2
"2174","таб_9629993","Сотрудник",2,1,1,1,1,1,2,2
"2175","таб_9383029","Сотрудник",2,1,1,1,1,1,2,2
"2176","таб_4842855","Сотрудник",4,3,2,3,1,1,1,1
"2177","таб_8193024","Сотрудник",1,1,1,1,1,1,1,1
"2178","таб_5869182","Сотрудник",3,2,1,1,1,1,1,1
"2179","таб_4380606","Менеджер",4,2,2,1,2,1,3,3
"2180","таб_1192389","Сотрудник",2,2,1,1,1,1,2,2
"2181","таб_5547790","Сотрудник",4,2,1,1,1,1,1,1
"2182","таб_9175467","Сотрудник",4,3,1,1,1,1,1,1
"2183","таб_3384276","Менеджер",5,3,2,1,1,2,1,1
"2184","таб_6545007","Сотрудник",2,2,1,1,1,1,1,1
"2185","таб_3173583","Сотрудник",6,4,2,2,1,2,1,1
"2186","таб_7868671","Сотрудник",2,2,1,1,1,1,2,2
"2187","таб_2244783","Сотрудник",2,2,1,1,1,2,2,2
"2188","таб_4848019","Сотрудник",2,2,1,1,1,1,2,1
"2189","таб_9734503","Менеджер",4,2,2,1,2,3,3,2
"2190","таб_4134484","Менеджер",4,2,2,1,2,2,3,2
"2191","таб_3928379","Менеджер",4,2,2,1,2,3,3,2
"2192","таб_3037587","Сотрудник",1,1,1,1,1,1,1,1
"2193","таб_7682235","Сотрудник",5,3,1,3,1,1,3,2
"2194","таб_2462174","Сотрудник",1,1,1,1,1,1,2,1
"2195","таб_747138","Сотрудник",4,2,1,1,1,1,2,3
"2196","таб_7423440","Сотрудник",2,1,1,1,1,1,1,1
"2197","таб_6878065","Сотрудник",1,1,1,1,1,1,2,1
"2198","таб_8990879","Менеджер",4,1,2,1,2,1,2,2
"2199","таб_8482146","Сотрудник",1,2,1,1,1,1,1,1
"2200","таб_3717525","Менеджер",5,2,2,1,1,2,3,1
"2201","таб_6129364","Сотрудник",4,2,1,1,1,1,3,1
"2202","таб_832843","Сотрудник",2,2,1,1,1,1,2,2
"2203","таб_5290779","Сотрудник",2,1,1,1,1,1,1,1
"2204","таб_5813477","Сотрудник",2,2,1,1,1,1,1,1
"2205","таб_8974776","Менеджер",4,2,1,1,1,1,2,2
"2206","таб_4050234","Сотрудник",1,1,1,1,1,1,1,1
"2207","таб_2363888","Сотрудник",2,2,1,1,1,1,1,1
"2208","таб_383286","Сотрудник",4,2,2,3,1,2,1,1
"2209","таб_9316065","Менеджер",4,2,2,1,2,3,3,2
"2210","таб_4688776","Сотрудник",4,3,2,1,1,1,1,1
"2211","таб_8715588","Сотрудник",3,2,2,1,1,1,1,2
"2212","таб_7482017","Сотрудник",2,2,1,1,1,1,2,2
"2213","таб_9928519","Сотрудник",2,2,1,1,1,1,2,2
"2214","таб_9054039","Сотрудник",4,2,2,1,1,1,1,2
"2215","таб_8589519","Сотрудник",2,1,1,1,1,1,2,2
"2216","таб_5602525","Сотрудник",2,2,1,1,1,1,2,2
"2217","таб_2698238","Сотрудник",2,2,1,1,1,1,2,2
"2218","таб_2862797","Сотрудник",2,2,1,1,1,1,1,1
"2219","таб_1005634","Менеджер",4,2,2,1,2,3,3,2
"2220","таб_9452664","Менеджер",4,2,2,1,2,1,3,3
"2221","таб_1050816","Сотрудник",2,2,1,1,1,1,1,1
"2222","таб_6131976","Сотрудник",3,2,1,1,1,1,1,1
"2223","таб_3646126","Менеджер",5,3,2,1,2,1,3,2
"2224","таб_7364323","Сотрудник",4,2,1,1,1,1,2,2
"2225","таб_7303700","Менеджер",2,2,2,1,2,1,2,2
"2226","таб_3543094","Сотрудник",2,2,1,1,1,2,2,1
"2227","таб_103020","Сотрудник",2,2,1,1,1,2,2,1
"2228","таб_6133841","Сотрудник",2,1,1,1,1,1,1,1
"2229","таб_4144582","Сотрудник",4,2,1,1,1,1,3,1
"2230","таб_8275833","Сотрудник",1,1,1,1,1,1,1,1
"2231","таб_9796030","Сотрудник",2,2,1,1,1,1,1,1
"2232","таб_4380774","Сотрудник",1,1,1,1,1,1,1,1
"2233","таб_9930967","Менеджер",2,3,2,1,2,2,3,3
"2234","таб_5243417","Сотрудник",4,2,2,1,1,1,1,1
"2235","таб_1463505","Сотрудник",5,3,2,1,1,1,2,2
"2236","таб_1551015","Сотрудник",1,1,1,1,1,1,2,1
"2237","таб_9887690","Сотрудник",1,1,1,1,1,1,1,1
"2238","таб_6397302","Сотрудник",2,1,1,1,1,1,1,1
"2239","таб_2027697","Сотрудник",2,2,1,1,1,1,2,2
"2240","таб_9273180","Сотрудник",5,3,2,2,1,1,3,3
"2241","таб_7360993","Сотрудник",2,2,1,1,1,1,2,2
"2242","таб_527532","Сотрудник",2,2,1,1,1,1,2,1
"2243","таб_1125056","Сотрудник",2,2,1,1,1,1,2,2
"2244","таб_2760816","Сотрудник",2,1,1,1,1,1,2,2
"2245","таб_1519863","Менеджер",4,2,2,1,2,3,3,2
"2246","таб_1257384","Сотрудник",2,2,1,1,1,1,1,1
"2247","таб_8359588","Сотрудник",1,1,1,1,1,1,1,1
"2248","таб_1333752","Сотрудник",2,2,1,1,1,1,2,2
"2249","таб_7807047","Сотрудник",2,2,1,1,1,1,2,2
"2250","таб_6210066","Менеджер",2,2,2,1,2,1,2,2
"2251","таб_7600631","Сотрудник",1,1,1,1,1,1,2,1
"2252","таб_5964855","Менеджер",4,1,2,1,2,1,2,2
"2253","таб_1212407","Сотрудник",1,1,1,1,1,1,2,1
"2254","таб_7079893","Сотрудник",2,2,1,1,1,1,2,2
"2255","таб_6867182","Сотрудник",3,3,1,1,1,1,1,1
"2256","таб_7911579","Сотрудник",4,3,1,1,1,1,1,1
"2257","таб_506480","Сотрудник",1,1,1,1,1,1,1,1
"2258","таб_8803780","Менеджер",5,3,2,2,1,2,1,3
"2259","таб_2107988","Сотрудник",2,2,1,1,1,1,2,1
"2260","таб_1153257","Сотрудник",4,2,2,2,1,1,1,2
"2261","таб_7665870","Менеджер",5,3,1,1,1,2,1,1
"2262","таб_8086797","Сотрудник",1,1,1,1,1,1,1,1
"2263","таб_6993046","Сотрудник",2,2,1,1,1,1,2,1
"2264","таб_3633791","Сотрудник",2,2,1,1,1,1,2,2
"2265","таб_6086079","Менеджер",5,3,2,1,1,2,3,1
"2266","таб_718330","Сотрудник",2,1,1,1,1,1,1,1
"2267","таб_1359796","Сотрудник",2,2,1,1,1,1,2,2
"2268","таб_8168080","Сотрудник",2,2,1,1,1,1,2,1
"2269","таб_1316262","Сотрудник",2,1,1,1,1,1,2,2
"2270","таб_858027","Менеджер",4,2,2,1,2,4,3,3
"2271","таб_3153766","Сотрудник",2,2,1,1,1,1,2,2
"2272","таб_92768","Менеджер",2,2,2,1,2,1,2,2
"2273","таб_6698160","Менеджер",6,4,2,3,2,3,5,4
"2274","таб_8589778","Сотрудник",1,1,1,1,1,1,1,1
"2275","таб_1853376","Сотрудник",2,1,1,1,1,1,1,1
"2276","таб_7704255","Сотрудник",2,2,1,1,1,2,2,2
"2277","таб_7185595","Сотрудник",2,1,1,1,1,1,2,2
"2278","таб_2612723","Менеджер",2,3,2,1,2,2,3,3
"2279","таб_8406822","Менеджер",5,3,2,2,1,2,1,1
"2280","таб_7558457","Сотрудник",2,1,1,1,1,1,2,2
"2281","таб_776639","Сотрудник",2,2,1,1,1,1,2,1
"2282","таб_6272244","Сотрудник",4,2,2,2,1,1,1,1
"2283","таб_3871735","Сотрудник",2,2,1,1,1,1,2,2
"2284","таб_9881586","Сотрудник",1,1,1,1,1,1,1,1
"2285","таб_6981970","Менеджер",5,3,2,2,1,2,1,2
"2286","таб_2182623","Сотрудник",2,2,1,1,1,1,2,2
"2287","таб_1598853","Менеджер",4,2,2,1,2,2,3,2
"2288","таб_6649908","Менеджер",6,4,2,3,4,1,1,2
"2289","таб_7763174","Сотрудник",2,1,1,1,1,1,2,2
"2290","таб_3678824","Менеджер",5,3,2,1,1,2,3,1
"2291","таб_3639798","Сотрудник",2,2,1,1,1,1,2,2
"2292","таб_779318","Сотрудник",4,2,1,1,1,1,1,1
"2293","таб_7514951","Менеджер",2,2,2,1,2,1,2,2
"2294","таб_3895669","Сотрудник",1,1,1,1,1,1,1,1
"2295","таб_7938635","Сотрудник",2,1,1,1,1,1,2,2
"2296","таб_1710950","Сотрудник",2,2,1,1,1,1,2,2
"2297","таб_6418623","Сотрудник",4,3,1,2,1,1,1,2
"2298","таб_4477869","Менеджер",4,2,1,1,1,2,3,1
"2299","таб_7866951","Сотрудник",2,1,1,1,1,1,1,1
"2300","таб_8406776","Сотрудник",2,2,1,1,1,1,2,2
"2301","таб_9561790","Менеджер",4,2,2,1,2,1,2,2
"2302","таб_9290983","Сотрудник",2,2,1,1,1,1,2,2
"2303","таб_2549579","Сотрудник",1,1,1,1,1,1,2,1
"2304","таб_9690121","Менеджер",4,2,2,1,2,3,3,2
"2305","таб_757165","Менеджер",5,2,2,1,1,2,2,1
"2306","таб_3597896","Сотрудник",2,2,1,1,1,1,2,2
"2307","таб_3742364","Сотрудник",1,1,1,1,1,1,1,1
"2308","таб_703838","Сотрудник",2,1,1,1,1,1,2,2
"2309","таб_8553747","Сотрудник",1,1,1,1,1,1,1,1
"2310","таб_3986438","Сотрудник",1,1,1,1,1,1,2,1
"2311","таб_6725336","Сотрудник",2,2,1,1,1,1,2,2
"2312","таб_8348183","Сотрудник",3,2,1,1,1,1,1,1
"2313","таб_4347205","Сотрудник",1,1,1,1,1,1,1,1
"2314","таб_7626424","Менеджер",2,1,1,1,1,1,1,1
"2315","таб_2621511","Сотрудник",2,2,1,1,1,1,2,1
"2316","таб_1811852","Менеджер",4,2,2,1,2,3,3,2
"2317","таб_4014651","Менеджер",5,3,2,2,1,2,1,2
"2318","таб_8133508","Сотрудник",2,2,1,1,1,1,2,2
"2319","таб_2036792","Менеджер",5,3,2,3,1,1,1,1
"2320","таб_5471041","Сотрудник",5,2,2,1,1,1,1,2
"2321","таб_863565","Менеджер",4,2,1,1,1,1,1,1
"2322","таб_4790287","Сотрудник",2,2,1,1,1,1,2,2
"2323","таб_7670804","Менеджер",4,2,2,1,2,3,3,2
"2324","таб_7177339","Сотрудник",2,1,1,1,1,1,2,2
"2325","таб_8250824","Сотрудник",5,3,1,1,1,1,1,2
"2326","таб_1616713","Сотрудник",2,1,1,1,1,1,1,2
"2327","таб_2310082","Сотрудник",2,2,1,1,1,1,2,2
"2328","таб_9880841","Сотрудник",4,2,1,1,1,1,2,2
"2329","таб_5133318","Менеджер",2,2,2,1,2,1,2,2
"2330","таб_542024","Сотрудник",1,1,1,1,1,1,1,1
"2331","таб_498006","Сотрудник",1,1,1,1,1,1,1,1
"2332","таб_3142735","Менеджер",4,2,2,1,2,1,3,3
"2333","таб_3607996","Менеджер",4,3,2,1,2,1,2,1
"2334","таб_6315006","Сотрудник",2,2,1,1,1,1,2,2
"2335","таб_725514","Сотрудник",1,1,1,1,1,1,1,1
"2336","таб_843660","Менеджер",4,2,2,1,2,1,3,3
"2337","таб_4206080","Сотрудник",1,1,1,1,1,1,1,1
"2338","таб_4635702","Сотрудник",2,2,1,1,1,1,1,1
"2339","таб_4882943","Сотрудник",2,2,1,1,1,1,2,2
"2340","таб_7181797","Сотрудник",1,1,1,1,1,1,1,1
"2341","таб_9450422","Сотрудник",2,2,1,1,1,1,2,2
"2342","таб_5182481","Сотрудник",2,1,1,1,1,1,1,1
"2343","таб_8497126","Сотрудник",2,2,1,1,1,1,2,1
"2344","таб_5881554","Сотрудник",5,2,2,1,1,1,1,1
"2345","таб_6444802","Менеджер",4,1,2,1,2,1,2,2
"2346","таб_3533126","Сотрудник",2,2,1,1,1,1,2,1
"2347","таб_9499793","Сотрудник",2,2,1,1,1,1,2,2
"2348","таб_6018551","Сотрудник",2,2,1,1,1,1,2,2
"2349","таб_760911","Сотрудник",2,2,1,1,1,1,2,2
"2350","таб_1305526","Менеджер",5,4,2,2,1,1,1,1
"2351","таб_874298","Сотрудник",4,3,1,2,1,1,1,2
"2352","таб_5033991","Сотрудник",5,2,2,1,1,1,1,1
"2353","таб_1189340","Сотрудник",2,2,1,1,1,1,2,2
