id,e_dighelp,n_dighelp,e_socnet,f_socnet,n_socnet,gt_score,pr01,pr02,pr03,pr04,pr05,pr06,pr07,pr08,pr09,pr10,co01,co02,co03,co04,co05,co06,co07,co08,co09,co10,ut01,ut02,ut03,ut04,ut05,ut06,ut07,ut08,ut09,ut10,ut11,ut12,fa01,fa02,fa03,fa04,fa05,fa06,fa07,fa08,fa09,fa10,de01,de02,de03,de04,de05,de06,de07,de08,de09,de10,de11,un01,un02,un03,un04,un05,un06,un07,un08,un09,un10,un11,un12,gt01,gt02,gt03,gt04,gt05,gt06,socnet,vk,fb,tw,in,tt,yt,freqvk,freqfb,freqtw,freqin,freqtt,freqyt,expvk,expfb,exptw,expin,exptt,expyt,dighelp,siri,alice,salut,oleg,alex,mia,mts,ggle,oth,oth_text,expsiri,expalice,expsalut,expoleg,expalex,expmia,expmts,expggle,expoth,expoth_text,selfdrcar,selfdrexp,selfdrsafe,eduai,eduaiexp,age,sex,edulvl1,spec1,edu2,edulvl2,spec2,jobfield,jobpos,city
ngRp7Q06pB,NA,NA,3,3,2,2,3,3,3,4,2,3,1,3,3,1,3,1,3,4,2,3,2,2,2,2,5,5,5,4,5,3,3,3,4,2,3,3,3,2,0,0,3,3,2,2,2,3,2,1,1,2,3,2,2,3,2,2,2,2,2,2,3,3,1,2,3,2,1,2,3,2,2,2,2,1,3,1,0,1,0,0,0,1,-2,3,-2,-2,-2,3,-2,3,-2,-2,-2,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,52,f,specialist,промышленный дизайн,0,-2,-2,дизайн интерьеров,проектировщик,Ижевск
nGsBX9YOAM,3,2,3.75,2.5,4,2.8333333333333335,2,2,2,3,2,3,2,3,3,3,3,2,4,4,4,3,1,4,5,2,3,3,3,3,2,2,2,3,3,2,1,1,4,2,4,4,4,3,2,1,1,3,3,3,4,1,3,3,4,3,1,3,2,2,3,2,2,2,3,3,3,3,2,3,3,3,3,3,2,3,3,1,1,0,0,1,1,1,2,-2,-2,3,2,3,5,-2,-2,3,4,3,1,0,1,0,0,0,0,0,1,0,-2,-2,3,-2,-2,-2,-2,-2,3,-2,-2,0,NA,NA,0,NA,43,m,college,Электромонтёр,0,-2,-2,Производство,Электромонтёр,Новокуйбышевск
nhRnpc2Poy,3,2,3,1.5,4,2.1666666666666665,2,2,2,2,1,1,1,2,3,3,2,2,1,3,1,2,1,1,2,2,2,2,2,2,2,1,2,4,2,1,2,1,1,2,0,0,0,1,2,2,2,1,3,1,2,3,2,1,1,2,2,1,1,3,2,1,2,2,2,1,3,1,1,2,2,1,1,3,2,4,2,1,1,1,0,1,0,1,1,0,-2,3,-2,2,3,3,-2,3,-2,3,1,1,1,0,0,0,0,0,0,0,-2,3,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,30,f,specialist,Логопедия,0,-2,-2,Самозанятая,-,Москва
NKMES8pCyi,NA,NA,4,3,1,2.5,3,4,1,3,3,4,3,4,3,3,3,3,4,3,4,3,3,4,4,3,3,4,2,4,4,4,4,4,3,2,3,4,2,2,2,3,3,2,1,3,1,5,3,3,3,2,4,4,2,3,2,4,3,2,2,3,4,3,1,3,3,3,2,3,4,2,3,3,2,2,3,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,4,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,31,m,college,Техник,0,-2,-2,ИТ,Техник,Красноярск
NMYlrLUEZ1,4,1,2.25,2.75,4,1.3333333333333333,4,4,4,5,3,5,5,4,2,3,3,2,3,4,3,3,3,3,3,3,5,5,5,5,5,3,2,2,5,2,3,3,3,4,0,0,3,2,3,1,5,3,3,2,1,2,4,2,3,1,5,2,2,4,4,4,3,4,5,1,4,4,2,4,4,1,1,1,2,1,2,1,1,0,1,1,0,1,3,-2,3,2,-2,3,2,-2,2,2,-2,3,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,3,21,f,college,Программист,0,-2,-2,-,-,Уфа
nNCmili2x1,3,1,3,3,2,1.8333333333333333,2,3,2,5,3,4,2,3,1,3,0,1,1,4,1,1,0,3,1,3,3,2,2,3,1,4,2,1,3,0,3,2,3,3,1,1,3,2,3,3,3,4,2,1,0,2,3,4,4,2,2,2,2,3,3,4,3,3,3,3,3,3,4,3,3,2,2,3,1,1,2,1,1,0,0,0,0,1,3,-2,-2,-2,-2,3,3,-2,-2,-2,-2,3,1,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,3,-2,-2,0,NA,NA,1,3,25,m,college,Юрист,0,-2,-2,ремонт электроники,самозанятый,Бийск
nnLZv3c0RC,3,1,2.5,2.5,2,1.6666666666666667,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,2,4,2,1,0,1,1,0,3,2,1,1,1,2,2,3,3,2,3,1,2,4,1,3,2,1,1,3,4,1,3,4,2,2,3,1,2,4,3,1,3,1,1,3,1,1,2,2,2,2,1,1,0,1,0,0,0,3,-2,2,-2,-2,-2,3,-2,2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,20,m,school,юрист,0,-2,-2,-,-,Москва
nqida8kDsb,2.3333333333333335,3,1,2,2,1.8333333333333333,3,3,2,2,3,3,3,4,3,3,4,4,2,3,2,4,2,3,4,3,3,4,2,3,3,3,3,4,3,2,3,4,3,2,4,3,4,3,2,1,2,3,4,3,4,2,4,4,3,3,2,3,2,3,3,4,4,3,2,4,4,4,4,4,3,2,2,1,2,1,3,1,1,1,0,0,0,0,2,2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,1,1,1,1,0,0,0,0,0,0,-2,3,2,2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,32,m,bachelor,право,0,-2,-2,социалка,чиновник,москва
Nsf7SZQiKn,2,1,1.3333333333333333,3,3,1,2,2,2,2,0,1,1,3,2,1,2,3,2,4,3,3,1,4,2,3,4,3,4,3,4,3,3,3,2,1,1,4,1,1,1,0,1,1,2,1,1,2,1,0,0,1,4,0,0,1,4,1,0,3,2,3,2,1,1,1,3,0,1,1,3,1,1,1,1,1,1,1,1,0,0,1,0,1,3,-2,-2,3,-2,3,1,-2,-2,0,-2,3,1,0,1,0,0,0,0,0,0,0,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,39,f,bachelor,юриспруденция,0,-2,-2,-,-,Саратов
ntIarc7F8T,NA,NA,5,3,3,2,1,2,4,3,1,2,1,2,2,2,1,2,1,1,2,2,3,2,2,1,3,2,3,1,2,2,1,1,2,3,1,3,1,4,1,2,2,1,3,2,2,2,2,3,4,2,4,2,2,1,4,3,4,1,1,1,2,1,3,1,1,2,1,2,2,2,2,2,2,2,2,1,1,0,0,1,1,0,3,-2,-2,3,3,-2,5,-2,-2,5,5,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,4,30,f,specialist,экономист,0,-2,-2,бухгалтерия,бухгалтер,пермь
NtmrPyf6Rj,NA,NA,2,0,1,2.1666666666666665,2,2,2,2,1,2,2,2,3,2,0,2,3,4,1,1,2,2,1,1,3,3,3,3,3,3,3,4,4,3,2,2,1,2,0,1,2,1,3,2,2,3,2,1,0,2,2,0,2,3,1,0,1,2,1,3,1,2,1,1,3,1,1,1,2,2,2,3,1,3,2,1,1,0,0,0,0,0,0,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,59,m,master,Инженер,0,-2,-2,-,-,Орловская область
NXV8LYthfP,2.5,2,2,2,1,3,3,2,2,2,2,4,4,3,4,4,2,3,4,4,3,2,2,3,3,2,4,4,5,4,4,4,4,4,3,3,2,4,1,0,0,0,1,4,4,2,2,1,3,2,1,2,5,2,3,4,4,3,3,3,3,4,3,3,2,3,4,2,2,3,4,3,3,2,3,4,3,1,1,0,0,0,0,0,2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,1,0,-2,-2,2,-2,-2,-2,-2,-2,3,-2,-2,0,NA,NA,0,NA,54,f,bachelor,учитель русского языка и литературы,0,-2,-2,-,-,Таганрог
nZ5b34k2BP,NA,NA,NA,NA,NA,2.6666666666666665,3,2,3,3,1,2,1,2,1,2,2,1,3,2,1,2,4,3,1,2,2,1,3,2,3,2,2,1,2,4,2,2,2,4,1,2,2,2,4,2,3,2,1,1,2,3,2,2,3,2,3,2,3,2,2,4,4,2,2,3,3,3,3,2,3,3,2,3,2,3,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,44,m,postgrad,Экономист,0,-2,-2,-,-,Ростов-на-Дону
O0MyEBNc56,2.5,2,3,3,1,2,3,2,3,2,3,3,1,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,0,3,2,3,3,1,2,3,3,1,4,4,3,2,1,0,2,3,3,3,3,3,2,3,4,2,2,3,3,3,3,3,2,3,2,3,2,2,2,2,1,3,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,1,0,0,-2,-2,2,-2,-2,-2,-2,3,-2,-2,-2,0,NA,NA,0,NA,53,f,master,экономист,1,specialist,техник,-,-,Казань
o5RKs3mdpU,3,1,2,1.5,2,1.8333333333333333,3,2,3,2,2,3,2,3,3,3,3,3,3,3,3,3,1,3,3,2,3,3,4,3,3,2,3,3,2,2,3,3,2,2,2,1,2,2,1,2,2,3,2,0,2,2,3,2,3,3,4,2,1,3,4,4,3,1,2,2,2,3,1,2,4,2,1,1,1,3,3,1,1,0,0,0,0,1,0,-2,-2,-2,-2,3,2,-2,-2,-2,-2,2,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,50,m,specialist,radio,0,-2,-2,-,-,Saint-Petersburg
O5WxWHRFOy,3,1,0,3,1,1.3333333333333333,4,4,4,4,3,5,3,4,3,3,3,3,4,3,2,3,1,3,3,4,5,5,4,4,4,5,2,4,5,2,3,2,1,1,1,2,2,3,4,1,1,1,2,3,1,2,4,3,4,1,4,3,4,4,4,4,4,4,4,3,4,1,4,4,4,1,1,1,1,1,3,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,4,48,f,specialist,Экономист,0,-2,-2,Торговля,Ио,Кинешма
oAt4Wh6uC8,4,2,3,2,3,2.6666666666666665,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,3,3,3,3,2,3,3,3,3,3,3,2,2,1,4,2,2,1,1,1,2,1,1,1,3,3,3,2,2,3,1,1,1,0,1,0,0,2,2,-2,2,-2,-2,3,3,-2,3,-2,-2,1,1,1,0,0,0,0,0,0,0,-2,4,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,38,m,specialist,Учитель технологии,0,-2,-2,Производство продуктов питания,Оператор,Уфа
ODGVYkHeZs,NA,NA,4,3,1,1.5,3,2,2,3,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,2,3,1,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,3,3,3,3,3,3,3,2,3,3,0,2,0,3,0,4,1,0,0,0,0,0,1,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,4,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,47,m,bachelor,военный,0,-2,-2,-,-,подольск
OhKU30XCaG,3,1,0.5,2,2,1.6666666666666667,4,2,2,1,3,1,2,5,3,5,3,3,4,3,5,3,1,2,2,3,4,5,5,1,4,5,3,3,5,2,4,3,3,4,2,2,3,4,1,0,2,4,3,1,2,1,5,1,1,3,3,4,0,2,2,5,2,2,1,2,2,0,2,2,3,0,1,2,1,3,3,1,1,1,0,0,0,0,3,1,-2,-2,-2,-2,1,0,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,39,f,bachelor,Экономика,0,-2,-2,Социальная,Менеджер,Краснодар
OjQQtcK5Bl,4,2,4.75,2.5,4,0.3333333333333333,4,4,5,3,5,5,5,4,1,0,5,4,3,5,2,4,0,0,3,0,5,5,5,5,5,5,0,5,5,5,5,2,4,3,0,4,5,4,5,5,5,5,2,2,0,0,5,3,5,2,5,3,5,4,0,5,4,4,2,0,4,4,4,4,3,0,0,1,0,1,0,1,0,1,1,1,0,1,-2,3,1,3,-2,3,-2,5,4,5,-2,5,1,0,1,1,0,0,0,0,0,0,-2,-2,4,4,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,2,47,f,college,швея,1,college,парикмахер-универсал,коммунальные услуги,оператор насосных установок,Дивногорск
oLp0C6375F,3,2,3,3,1,2.1666666666666665,3,1,3,3,1,5,3,3,3,4,3,1,4,3,3,2,2,1,1,2,4,4,4,3,4,3,4,3,3,4,2,1,4,4,1,0,4,3,3,3,3,4,3,4,2,2,4,2,3,3,4,1,3,1,2,3,2,1,1,0,2,1,1,1,1,2,3,3,2,1,2,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,1,0,-2,-2,3,-2,-2,-2,-2,-2,3,-2,-2,0,NA,NA,0,NA,30,f,college,экология,0,-2,-2,-,-,Иваново
op3H2zRrG1,3,1,3,3,2,2,3,2,4,4,3,2,2,3,3,1,2,3,3,4,2,2,1,1,1,2,4,4,4,4,3,2,1,3,3,1,3,3,4,3,0,1,3,2,5,3,4,3,1,1,3,1,5,3,2,2,5,3,2,4,2,1,3,2,2,1,2,3,2,1,3,1,2,2,1,3,3,1,1,0,0,0,0,1,3,-2,-2,-2,-2,3,2,-2,-2,-2,-2,4,1,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,3,-2,-2,0,NA,NA,0,NA,35,m,specialist,Промышленное и гражданское строительство,0,-2,-2,разметка информации,фрилансер,Владивосток
osMD9biQDC,3,3,3.75,3,4,2.5,4,3,4,1,3,4,4,4,3,3,3,3,3,5,4,3,2,2,2,3,5,3,3,3,3,3,3,5,4,3,5,4,0,2,2,1,2,1,2,0,0,1,4,4,3,1,4,4,4,4,3,4,1,3,3,3,4,3,1,4,3,4,3,4,4,1,3,3,3,2,3,1,1,1,0,1,0,1,3,3,-2,3,-2,3,3,4,-2,4,-2,4,1,0,1,0,0,0,1,0,1,0,-2,-2,3,-2,-2,-2,3,-2,3,-2,-2,0,NA,NA,1,3,49,f,bachelor,медсестра,1,bachelor,программист,технологии,инженер,кострома
osqQVLURO8,3,1,3,3,3,1.8333333333333333,3,3,4,4,3,3,3,3,3,4,3,3,3,4,3,3,2,1,3,3,3,4,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,4,3,3,3,3,1,4,3,4,4,4,3,4,4,4,4,4,4,1,4,4,4,4,4,4,2,2,2,1,2,2,1,1,0,0,1,0,1,3,-2,-2,3,-2,3,3,-2,-2,2,-2,4,1,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,3,-2,-2,0,NA,NA,0,NA,24,m,bachelor,бизнес-информатика,0,-2,-2,-,-,Москва
OTgHG3A20R,NA,NA,2.5,3,2,1.3333333333333333,2,3,3,3,2,3,3,4,2,3,1,2,2,3,1,3,1,2,1,2,4,5,5,4,4,3,4,2,4,4,2,2,3,4,1,1,3,3,3,3,4,5,1,2,2,1,5,2,2,3,5,3,3,1,1,3,0,2,1,0,3,0,1,2,3,1,1,2,0,2,2,1,1,0,0,0,0,1,3,-2,-2,-2,-2,3,2,-2,-2,-2,-2,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,3,25,f,school,Штукатур-маляр,0,-2,-2,Строительство,рабочий,село Тюбук
OUgnPYlwLz,4,1,3.2,1.4,5,2,4,3,4,4,3,4,1,3,3,2,4,3,4,4,3,4,0,2,1,4,4,3,4,4,4,3,2,3,3,1,2,4,2,1,1,2,2,3,3,1,1,1,1,1,3,1,4,3,3,2,4,3,3,3,3,4,3,3,3,3,3,2,2,4,3,2,2,2,3,1,2,1,1,1,0,1,1,1,3,0,-2,1,0,3,4,3,-2,3,2,4,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,3,33,m,specialist,Историк-исследователь,0,-2,-2,Образование,Преподаватель,Курган
OWwLUhx97m,3.75,4,3.25,1.25,4,2,3,3,2,4,3,4,3,3,3,4,2,1,3,3,1,1,1,0,0,1,5,4,5,3,3,4,4,4,4,2,5,5,4,2,0,0,4,3,4,3,3,3,3,1,2,2,5,3,3,3,5,3,4,4,4,4,4,4,4,4,4,4,4,5,4,1,2,2,3,3,1,1,1,1,1,1,0,0,3,0,0,2,-2,-2,4,2,3,4,-2,-2,1,0,1,1,1,0,0,0,1,0,-2,-2,5,4,4,-2,-2,-2,2,-2,-2,0,NA,NA,1,4,33,f,master,Химия,0,-2,-2,Сельское хозяйство и производство,Начальник лаборатории,Гусев
oyRYIh2w3C,3,1,NA,NA,NA,1.1666666666666667,4,5,1,1,1,5,3,4,4,3,3,5,5,5,4,5,0,0,4,5,5,4,1,5,3,4,5,4,5,1,1,4,3,1,4,4,3,2,0,2,2,1,4,3,4,1,1,2,4,3,2,1,2,4,5,5,5,5,4,4,5,4,5,4,5,1,1,0,1,3,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,3,42,m,master,финансы и экономика,1,college,налогообложение,эконофика,главный эксперт,москва
P1qSqSVgh6,4.666666666666667,3,3.5,2.5,4,2.5,3,3,3,3,3,4,3,4,3,3,4,3,4,5,3,4,1,1,3,4,5,5,5,4,3,5,3,4,5,2,3,4,3,3,2,3,3,4,3,3,4,3,3,3,3,1,5,3,4,5,5,3,4,4,5,4,4,5,4,4,5,4,4,5,4,1,2,3,3,3,3,1,1,0,0,1,1,1,3,-2,-2,2,2,3,3,-2,-2,4,4,3,1,0,1,1,0,0,0,0,1,0,-2,-2,5,5,-2,-2,-2,-2,4,-2,-2,0,NA,NA,1,4,26,m,college,Информационные системы,0,-2,-2,-,-,Бийск
P1xXgkh0YS,5,1,4.5,1.5,4,1.6666666666666667,4,5,4,3,5,5,4,4,4,5,3,4,5,5,2,5,1,2,2,4,5,5,4,4,2,5,5,5,5,1,5,5,4,4,2,3,4,5,4,4,5,3,4,5,5,1,5,5,4,5,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,0,2,4,1,0,1,0,1,1,1,-2,0,-2,0,3,3,-2,3,-2,5,5,5,1,0,1,0,0,0,0,0,0,0,-2,-2,5,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,5,19,f,college,Медсестра,0,-2,-2,-,-,Суздаль
p2aHDlGHY3,4,1,3.5,2.5,2,1,0,2,3,3,2,1,2,2,3,2,3,2,2,2,3,3,5,1,2,2,0,2,2,2,0,0,0,3,1,3,0,0,0,5,2,2,0,3,4,5,3,0,0,1,0,3,0,0,0,0,5,0,5,0,2,2,2,0,3,0,0,0,2,0,0,0,1,0,1,1,3,1,1,1,0,0,0,0,2,3,-2,-2,-2,-2,4,3,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,1,4,4,0,NA,25,m,school,Сварщик,1,postgrad,Юрист,Адвокат,Адвокат,Москва
p2pM8bQTtq,NA,NA,3,0,1,1.5,2,4,4,4,2,3,3,3,3,1,1,2,1,3,1,1,2,3,1,2,4,3,5,3,3,4,3,3,3,2,1,2,3,4,0,0,3,1,3,2,2,2,3,1,1,2,3,2,3,2,4,3,3,2,1,3,1,3,1,2,3,1,2,3,3,1,1,2,1,3,1,1,1,0,0,0,0,0,0,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,53,f,specialist,Инженер,0,-2,-2,-,-,Москва
p6kinCGYar,3,4,3,2.25,4,1.5,1,1,3,2,0,1,2,2,2,2,1,0,3,3,0,1,2,3,1,1,4,5,3,2,3,3,3,4,4,3,3,3,0,2,0,0,0,0,2,1,0,1,2,1,0,2,2,1,1,2,2,2,2,2,0,4,2,3,3,0,3,0,0,3,2,1,1,3,2,1,1,1,0,1,1,1,0,1,-2,1,3,3,-2,2,-2,1,4,4,-2,3,1,1,1,0,1,0,0,0,1,0,-2,3,3,-2,3,-2,-2,-2,3,-2,-2,0,NA,NA,1,2,40,m,specialist,Учитель английского языка,1,specialist,Менеджмент в сфере туризма,Туризм,Менеджер,Анапа
P9Ayn8Uhrm,NA,NA,1.75,2,4,0.5,3,3,4,3,2,0,4,3,3,3,2,3,4,4,4,3,0,2,3,2,5,4,5,5,2,3,5,2,4,0,4,5,3,1,2,1,3,2,2,3,3,3,0,0,2,2,4,2,3,3,5,3,2,2,0,0,2,0,0,1,3,0,0,1,2,0,0,1,2,0,0,1,1,1,0,1,0,1,2,1,-2,3,-2,2,0,3,-2,1,-2,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,3,30,f,specialist,Русский язык и литература,1,specialist,Иностранный язык,образование,педагог,Новосибирск
pbEi4w1Tdk,NA,NA,2.8,2.4,5,2.5,3,3,3,3,2,3,3,3,3,4,3,2,2,3,2,2,0,2,2,2,5,5,5,4,4,3,3,2,3,2,3,4,3,3,0,1,2,2,2,3,3,3,2,0,2,2,4,1,3,3,4,2,1,3,2,2,2,3,0,1,3,1,1,2,2,2,3,3,2,3,2,1,0,1,1,1,1,1,-2,2,3,3,1,3,-2,3,2,2,3,4,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,49,f,specialist,Финансы и кредит,0,-2,-2,фрилансер,ип,Москва
pmlugbL9py,2.6666666666666665,3,3.3333333333333335,3,3,2.1666666666666665,3,3,3,4,2,3,3,4,2,1,2,2,3,3,2,2,2,2,1,2,4,4,5,3,3,3,3,2,3,3,3,3,4,4,1,1,4,3,4,4,4,2,2,2,1,1,4,1,3,3,4,2,2,3,1,1,1,1,1,1,4,4,0,3,5,2,2,1,2,3,3,1,1,0,0,1,0,1,3,-2,-2,3,-2,3,2,-2,-2,4,-2,4,1,1,1,0,0,0,0,0,1,0,-2,3,3,-2,-2,-2,-2,-2,2,-2,-2,0,NA,NA,0,NA,31,m,specialist,Телекоммуникации,0,-2,-2,IT,Инженер,Ростов на Дону
PNcNdedT1h,4,1,3.6666666666666665,2.6666666666666665,3,2.5,3,3,3,3,1,4,2,3,4,3,3,2,3,3,3,3,3,2,3,2,4,3,4,4,2,4,3,4,3,3,4,3,3,3,1,2,3,2,3,2,3,2,4,2,3,2,4,2,3,3,3,2,2,3,3,2,3,3,1,3,3,3,2,3,3,3,3,3,2,1,3,1,1,0,0,1,0,1,3,-2,-2,3,-2,2,4,-2,-2,4,-2,3,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,21,f,bachelor,Психология,0,-2,-2,-,-,Москва
prkNbsJS99,NA,NA,NA,NA,NA,1,3,3,3,3,3,3,2,3,3,3,2,3,3,3,2,3,3,3,1,3,4,3,2,3,3,3,3,3,3,2,3,3,2,3,0,0,3,3,1,3,3,4,2,1,2,2,3,3,2,2,2,3,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,0,0,3,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,43,m,master,инженер,0,-2,-2,логистика,оператор,Ростов
pRPqAwQVda,NA,NA,3,1.5,2,2.5,3,2,2,3,2,4,4,3,3,3,3,3,2,4,2,3,3,3,3,3,2,2,2,4,2,4,2,2,2,2,3,3,2,1,2,2,3,3,2,2,2,2,3,2,3,3,4,3,2,1,4,3,1,3,3,4,3,5,1,3,3,3,2,2,2,3,2,2,3,3,2,1,1,1,0,0,0,0,3,0,-2,-2,-2,-2,3,3,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,25,f,college,Повар,0,-2,-2,Сфера обслуживания,Администратор,Калининград
PTIPJMjK9l,3,3,1.3333333333333333,3,3,0.3333333333333333,5,5,5,5,3,1,3,3,3,3,0,2,3,4,3,3,0,0,2,0,5,5,5,5,3,4,3,5,5,1,4,4,5,3,2,1,3,4,2,3,5,5,3,4,4,2,5,4,4,4,5,4,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,1,0,0,1,0,1,3,-2,-2,3,-2,3,0,-2,-2,0,-2,4,1,1,1,1,0,0,0,0,0,0,-2,3,3,3,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,35,m,master,Юриспруденция,0,-2,-2,Производство,Инженер,Уфа
pTqS3P95Fs,4,1,2.6666666666666665,2.6666666666666665,3,1.8333333333333333,3,2,4,3,1,3,3,4,3,3,3,4,4,4,2,3,1,1,3,2,5,4,4,4,4,3,4,4,3,4,1,4,1,1,1,1,2,4,4,1,1,2,2,2,2,1,4,1,3,3,4,1,1,4,3,4,3,3,3,3,3,1,3,4,4,1,1,2,1,4,2,1,1,0,0,1,0,1,3,-2,-2,3,-2,2,3,-2,-2,2,-2,3,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,43,f,specialist,Культурология,1,specialist,Управление персоналом,-,-,Кемерово
